date,hour,temperature_c,humidity_percent,wind_speed_ms,wind_speed_kmh,visibility_km,dew_point_temperature_c,solar_radiation_mj_m2,rainfall_mm,snowfall_cm,rented_bike_count,seasons,holiday,functioning_day,data_source
20/02/2025,17,4.230846041757401,67.77017928630737,2.9469814623286967,10.6,11.8,-2.215118100981126,0.5694018992255463,0,0,321,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,18,-3.985250088128983,63.19948892050708,4.430596489266981,16,8.2,-11.345352304027568,2.6942229581241775e-16,1,0,316,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,19,5.842166157730496,75.1013477106927,3.138707845673347,11.3,15.7,0.862435699869037,0,0,0,306,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,20,2.655773980692563,67.53143243716922,5.480230394928051,19.7,18,-3.837939531873594,0,1,0,22,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,21,4.732916919091551,54.535759977728276,2.11231634650328,7.6,11.7,-4.359931085362794,0,0,0,74,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,22,1.1679048439211162,51.15645500316451,3.423943898743298,12.3,12.9,-8.600804155445982,0,0,0,72,Winter,No Holiday,Yes,Generated Seoul Data
20/02/2025,23,-3.3385971885203976,70.91551493245458,6.833277021059207,24.6,14.1,-9.15549420202948,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,0,11.355211173303084,61.816078242981675,2.4211294555039475,8.7,17.1,3.7184268218994196,0,0,1,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,1,10.142195391208976,88.02260325904761,4.042139074566572,14.6,14.2,7.746716043018498,0,1,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,2,7.94093737239009,65.51665988654887,3.508236983370172,12.6,12.2,1.0442693496998636,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,3,7.122137458492853,52.168959216305026,2.953660012530376,10.6,15.6,-2.4440706982461418,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,4,12.797312020838053,80.23000072381261,3.6291259566993466,13.1,15.4,8.843312165600574,0,1,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,5,6.976001036914294,45.3410649424604,3.515856540574256,12.7,17.9,-3.955785974593626,0,2,0,0,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,6,4.597234143283353,63.96110143828973,2.8231001728242178,10.2,12.7,-2.6105455690587016,0,0,0,78,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,7,8.884859631771114,90,3.3237791931513425,12,14,6.884859631771114,0.5694018992255456,1,0,241,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,8,14.825196155963912,59.294434858619766,1.4274291012499662,5.1,18.6,6.684083127687865,1.0999999999999999,0,0,232,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,9,9.619984672008373,63.30124431851602,2.5478024131893937,9.2,10.8,2.2802335357115773,1.5556349186104046,1,0,265,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,10,6.168096045742638,87.24643528406523,3.0690283164297143,11,16,3.617383102555684,1.905255888325765,0,0,78,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,11,8.247684206099308,71.54651101769456,1.9958393910254466,7.2,16.3,2.5569864096382187,2.1250368178359507,0,0,61,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,12,8.575062452269343,61.42319128584835,5.167666828330217,18.6,16.7,0.8597007094390126,2.2,0,0,133,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,13,3.850431261125773,59.906524329898744,4.007727233236934,14.4,13.2,-4.168263872894479,2.1250368178359507,1,0,112,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,14,2.3167041569170195,58.8971102001764,7.233860344873009,26,13.7,-5.9038738030477,1.9052558883257653,1,0,108,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,15,6.010618989401828,84.53285052371383,3.3577648737896792,12.1,14.2,2.917189094144595,1.5556349186104048,1,1,28,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,16,-1.4166982260661856,57.340961821876284,4.488566925085198,16.2,14.6,-9.94850586169093,1.0999999999999999,0,0,60,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,17,4.340704106406336,76.24058201924103,0,0,10.2,-0.41117948974545815,0.5694018992255463,0,0,319,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,18,1.3213564828315842,65.01799489638559,4.911819072221444,17.7,12.7,-5.675044537891298,2.6942229581241775e-16,0,0,299,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,19,3.595243496568858,61.94123205960055,1.5325983901801465,5.5,11,-4.016510091511032,0,0,0,316,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,20,2.172790362150258,57.95945646821088,3.124868042763466,11.2,20.9,-6.235318344207567,0,0,0,63,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,21,5.373118358252824,53.779118314579435,0.7654355721060697,2.8,13.4,-3.8710579788312893,0,0,0,54,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,22,6.733876943838647,56.070306318283045,2.5332459301154047,9.1,12.3,-2.0520617925047446,0,1,0,41,Winter,No Holiday,Yes,Generated Seoul Data
21/02/2025,23,3.0749008281139387,61.6494830237127,4.216933533323098,15.2,23.6,-4.595202567143522,0,0,0,66,Winter,No Holiday,Yes,Generated Seoul Data
22/02/2025,0,6.134400254670915,72.08476164925109,3.870648887432897,13.9,9.9,0.5513525845211333,0,0,0,0,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,1,7.579695289523177,75.1475800145186,6.319908325767283,22.8,22.8,2.609211292426896,0,0,0,0,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,2,8.02027023807241,77.78605251715875,0,0,13.3,3.57748074150416,0,0,0,0,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,3,9.233583109882101,81.65977595073258,6.728603037067834,24.2,11.3,5.565538300028617,0,0,0,0,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,4,13.883890450619543,73.66263605583671,2.667746379251599,9.6,22.9,8.616417661786885,0,0,0,11,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,5,6.9312950557020985,48.21716482853756,2.1399505918891366,7.7,16.1,-3.4252719785903887,0,1,0,0,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,6,7.401686271216721,78.11294527920711,3.976156617309199,14.3,15.7,3.0242753270581426,0,1,0,52,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,7,9.752837830860141,72.68312028909487,4.34700163838767,15.6,14.8,4.289461888679115,0.5694018992255456,0,0,260,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,8,10.490154995465518,75.52660906327628,4.680156124408128,16.8,9.2,5.595476808120775,1.0999999999999999,0,0,220,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,9,9.801168270195943,45.261656466770376,2.6563170750184137,9.6,15.8,-1.1465004364499816,1.5556349186104046,0,0,276,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,10,0.017664178592848856,55.30800810436095,1.2966343443181731,4.7,17.4,-8.92073420053496,1.905255888325765,0,0,77,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,11,6.622573740012822,78.0722517510099,0.4874405028432802,1.8,16.9,2.2370240902148018,2.1250368178359507,0,0,50,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,12,9.179846055752389,59.91058484251692,3.2184986290874686,11.6,15.2,1.1619630242557726,2.2,0,0,195,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,13,7.2839066843547275,71.61943774406959,4.091516089850501,14.7,17,1.6077942331686446,2.1250368178359507,0,0,119,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,14,4.642863368283238,68.36244541542139,5.8420913282656866,21,14.1,-1.6846475486324843,1.9052558883257653,1,0,121,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,15,3.8997524620534394,59.130973540330686,2.5958341673055028,9.3,13.7,-4.274052829880424,1.5556349186104048,0,0,106,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,16,4.4018724787307875,56.883238075951724,2.7175356199272427,9.8,14.9,-4.2214799060788675,1.0999999999999999,1,0,111,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,17,1.6000901678366695,70.68593591857223,2.7332337456293057,9.8,12.9,-4.262722648448885,0.5694018992255463,0,0,334,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,18,2.873521539541303,57.26046837679172,5.2452968974580845,18.9,14.2,-5.674384785100353,2.6942229581241775e-16,0,0,360,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,19,1.759045159709098,54.507990048020744,5.555244624345265,20,14.1,-7.339356830686754,0,1,0,327,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,20,1.242801653138037,64.7772871745048,4.807447806799266,17.3,10.2,-5.8017409119610015,0,0,1,61,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,21,-2.7161779833072943,82.0779604068514,1.6266431479882386,5.9,12.7,-6.300585901937014,0,0,0,45,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,22,4.573394206217312,77.56380140526339,4.330688690551093,15.6,11.7,0.0861544872699902,0,0,0,30,Winter,Holiday,Yes,Generated Seoul Data
22/02/2025,23,5.452095984618559,60.22944025158878,4.833763394280001,17.4,14.7,-2.502015965063686,0,0,1,56,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,0,5.595625398897369,64.59883365912653,1.1470383790310166,4.1,15.5,-1.4846078692773252,0,1,1,0,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,1,4.094926372303531,51.20682176342288,4.953974689280947,17.8,16.6,-5.663709275011893,0,1,0,0,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,2,8.936409282335866,87.1038707288171,6.262661497816618,22.5,20.8,6.357183428099286,0,1,0,0,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,3,9.14349711525296,42.323091532036045,6.072445303324814,21.9,14.9,-2.391884578339832,0,1,0,0,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,4,12.304912986875703,69.27849343821616,0,0,14.3,6.160611674518934,0,0,0,32,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,5,11.92227266823582,70.25656484343997,3.7493899083327973,13.5,11.5,5.973585636923815,0,0,1,2,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,6,9.800000076413333,67.81012435006596,2.29867628208184,8.3,17.9,3.3620249464265255,0,0,0,119,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,7,11.755406676822655,73.84789516781055,3.76644085557226,13.6,17,6.524985710384765,0.5694018992255456,1,0,268,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,8,7.710772974135986,57.168186766118986,3.9496399928999515,14.2,16.9,-0.8555896726402166,1.0999999999999999,1,0,254,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,9,10.9035936338851,76.72245396610266,3.2182761359800582,11.6,15.3,6.248084427105632,1.5556349186104046,0,0,244,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,10,3.9144426410340776,65.35549552127631,3.530750512098514,12.7,11.4,-3.01445825471066,1.905255888325765,0,0,103,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,11,6.230827620740593,62.77675470632322,3.517180864184678,12.7,18.7,-1.2138214379947634,2.1250368178359507,0,0,90,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,12,9.486084955495205,56.66179806565348,3.0459437731922785,11,11.9,0.8184445686258996,2.2,2,0,141,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,13,4.32226417019119,62.50373597865467,5.5934226498772865,20.1,16.2,-3.176988634077877,2.1250368178359507,0,0,132,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,14,1.269947795379013,57.28801104141985,4.379389492408606,15.8,16.2,-7.272449996337018,1.9052558883257653,0,0,117,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,15,2.595765707776182,53.25819578284376,4.031113909840521,14.5,11.8,-6.752595135655065,1.5556349186104048,0,0,98,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,16,3.672638819060224,68.43701598506722,6.943779122910392,25,17.6,-2.6399579839263323,1.0999999999999999,1,0,54,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,17,3.7640948616845855,69.10458666890823,3.5261334533048245,12.7,18.2,-2.414987804533769,0.5694018992255463,0,0,357,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,18,3.930419004241263,62.73273119215035,6.42556952207482,23.1,16.1,-3.5230347573286673,2.6942229581241775e-16,0,0,321,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,19,2.4137516397728516,64.61389506189508,4.946895134324207,17.8,18.4,-4.6634693478481335,0,0,0,348,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,20,4.8616609019803025,64.15951759460664,2.866827348354915,10.3,13.8,-2.3064355790983697,0,2,0,73,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,21,3.008008422827058,65.90691989351589,2.970960827090188,10.7,13.5,-3.8106075984697636,0,0,0,81,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,22,9.778985448594973,68.03319429853573,2.291033347197913,8.2,12.5,3.38562430830212,0,0,0,90,Winter,Holiday,Yes,Generated Seoul Data
23/02/2025,23,6.976744526578493,54.82009839654853,4.013379271119782,14.4,19.6,-2.0592357941118014,0,0,0,87,Winter,Holiday,Yes,Generated Seoul Data
24/02/2025,0,3.1681702960239853,56.75988464856523,0,0,14.9,-5.479852774262968,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,1,9.818939891938495,34.81470604505103,3.401743134279927,12.2,13.2,-3.2181188990512997,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,2,9.5796130578234,77.45327860520803,1.8600589592130343,6.7,19.4,5.070268778865005,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,3,14.73710355020679,62.77882636551187,5.561837821949732,20,9.6,7.292868823309163,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,4,9.315521864508865,62.58567790688183,4.4290912015562345,15.9,15.1,1.8326574458852303,0,1,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,5,4.367075729855885,50.82537830050925,0.016208192251976783,0.1,14.9,-5.467848610042265,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,6,9.77530354707075,60.66397701602463,3.89346798939958,14,9.8,1.9080989502756767,0,0,0,100,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,7,16.63029516005863,84.80333063000606,4.348093069353534,15.7,14.9,13.59096128605984,0.5694018992255456,0,0,269,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,8,8.124635583329527,66.00574824591438,3.332657284500495,12,17.9,1.325785232512402,1.0999999999999999,0,1,221,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,9,12.00489329661344,65.34943594170807,3.5010134538345743,12.6,11.5,5.0747804849550535,1.5556349186104046,0,0,294,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,10,6.8956269097008205,57.749169283551105,1.527394332571005,5.5,16.5,-1.554539233588959,1.905255888325765,1,0,88,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,11,5.923824555348423,79.91775551196883,6.26825149129807,22.6,14.1,1.9073756577421896,2.1250368178359507,1,0,31,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,12,7.546996214149527,71.15660634633902,3.665260873138021,13.2,16.7,1.7783174834173305,2.2,0,0,116,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,13,4.199264564045617,64.08550064499018,3.602554137905843,13,13.8,-2.983635306956348,2.1250368178359507,1,0,124,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,14,-2.477238245664906,59.64367177974107,2.698247480077918,9.7,19,-10.548503889716692,1.9052558883257653,0,0,137,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,15,4.129834151662995,51.547743778978116,5.920454678305633,21.3,18.5,-5.560617092541382,1.5556349186104048,0,0,35,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,16,3.2656733034761736,64.11579834387399,4.9396807048434646,17.8,11.5,-3.9111670277490287,1.0999999999999999,1,0,38,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,17,5.064190545788696,64.44480915610343,1.4351610352975053,5.2,12.7,-2.046847622990618,0.5694018992255463,0,0,349,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,18,7.073525233633477,64.30527103727024,2.5128215731683854,9,11.4,-0.06542055891247411,2.6942229581241775e-16,0,0,339,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,19,2.4793278882192493,39.95287166948833,1.583778602960097,5.7,9.5,-9.530097777883086,0,0,0,304,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,20,0.9012233065945985,67.69523172226391,5.6471344115251005,20.3,20.6,-5.559730348952619,0,1,0,20,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,21,2.7694596673829253,75.03926890624348,6.642167425524152,23.9,10.8,-2.222686551368379,0,0,1,0,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,22,5.538298646595461,50.99100656743887,5.799313623658209,20.9,16,-4.263500039916764,0,1,0,26,Winter,No Holiday,Yes,Generated Seoul Data
24/02/2025,23,6.908774481729824,67.62361431138052,2.946172329799184,10.6,13.6,0.43349734400592865,0,0,0,59,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,0,4.653127671149534,61.98197221648405,3.040647837999169,10.9,18.9,-2.9504778855536555,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,1,11.351930398640587,39.243660203702056,3.529426033798065,12.7,13.7,-0.7993375606190014,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,2,12.49272966515636,72.78121374778345,5.526955016342137,19.9,12.5,7.0489724147130515,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,3,7.3349693856724665,83.18646200722655,3.8104987921752707,13.7,15.8,3.9722617871177768,0,1,1,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,4,7.6377658479451505,72.89795834093249,3.7329816365455284,13.4,8.2,2.2173575161316483,0,1,0,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,5,11.550321530333363,62.296036964096444,5.803001266690983,20.9,13.1,4.0095289231526525,0,0,0,0,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,6,10.173731432656966,69.74778290895928,3.4642524563978845,12.5,15,4.123288014448822,0,1,0,93,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,7,14.237187664633584,72.97791892054623,5.356745759945978,19.3,15.4,8.83277144874283,0.5694018992255456,0,0,236,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,8,14.755230950924851,73.20681767130692,3.165037683573565,11.4,17.1,9.396594485186235,1.0999999999999999,0,1,262,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,9,7.374767170090724,57.7647603792111,5.100767354259023,18.4,12.9,-1.072280754067057,1.5556349186104046,0,0,242,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,10,10.100296073484802,77.68196679700137,3.056397295120349,11,13.3,5.636689432885076,1.905255888325765,0,0,59,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,11,12.135161164720119,64.6711700094639,2.6396691232557794,9.5,17.4,5.0693951666129,2.1250368178359507,1,0,90,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,12,13.683391109327673,78.83646996253687,5.406135519023394,19.5,11.8,9.450685101835045,2.2,0,0,149,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,13,4.720717391326436,55.530403815467245,4.399064053124089,15.8,11.6,-4.173201845580116,2.1250368178359507,0,0,152,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,14,1.7719938714315768,73.5626362972538,0.15000280663175936,0.5,15,-3.515478869117662,1.9052558883257653,0,0,122,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,15,9.24832352003097,73.30849677441154,6.261553490031057,22.5,9.8,3.9100228749132775,1.5556349186104048,0,0,60,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,16,1.6384777370619155,73.27904669974788,3.9270563103681755,14.1,16.3,-3.705712922988509,1.0999999999999999,0,0,76,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,17,0.8889191841310868,62.41741651176292,2.9984986837420866,10.8,17.3,-6.627597513516329,0.5694018992255463,0,0,310,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,18,3.9926780405544124,36.09598829008276,3.310777846076711,11.9,12.9,-8.788124301429036,2.6942229581241775e-16,0,0,330,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,19,5.8784374568355355,83.14513013127757,4.620630190833269,16.6,12.9,2.5074634830910494,0,0,0,298,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,20,4.963526355719569,55.707558644319484,3.1478464330253235,11.3,16.2,-3.894961915416534,0,1,0,48,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,21,5.596776975809199,60.659796594598824,6.218598496869497,22.4,12.5,-2.2712637052710365,0,0,0,24,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,22,6.935296270324824,50.687921528704095,5.410192112548028,19.5,10.6,-2.9271194239343563,0,0,0,32,Winter,No Holiday,Yes,Generated Seoul Data
25/02/2025,23,7.950824342706467,51.81631754376147,1.5289313220669514,5.5,14.8,-1.6859121485412398,0,0,0,42,Winter,No Holiday,Yes,Generated Seoul Data
26/02/2025,0,6.53546063708292,64.91812214421864,4.974113987416028,17.9,13.2,-0.4809149340733514,0,1,0,0,Winter,No Holiday,Yes,Generated Seoul Data
